"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(BNB)","Value_OUT(BNB)","CurrentValue @ $524.13/BNB","TxnFee(BNB)","TxnFee(USD)","Historical $Price/BNB","Status","ErrCode","Method"
"0x19e49746f0dc052e721f3bc7e04157fe2f81156f5e8da99a0197fa1ad277c11b","13089764","1638316881","2021-12-01 00:01:21","0x7073974491ae431ca77c9a81eb785dcc7a68e9b7","0x10ed43c718714eb63d5aa57b78b54704e256024e","","1.005293496221120069","0","526.904480174376","0.00071137","0.3728503581","627.93","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x8cfb487acb7896dcb26469a89817d216fd370697654009d3050e4df57c5af3a6","13089764","1638316881","2021-12-01 00:01:21","0xfd8d02e47830e50dc5b0225d948ed74d00adebf7","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.2","0","104.826","0.00089174","0.4673876862","627.93","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0xbbe66243512a461f1c247c3df725a710d5649bcf5f4549b91af07554b1a7d728","13089764","1638316881","2021-12-01 00:01:21","0x4800a52c0b19d25e9b1e6db4bfee8929e6eb79b6","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.025","0","13.10325","0.001527955","0.80084705415","627.93","","","Swap Exact ETH For Tokens",""
"0xe784b3d1837e47ce77ce04a20c9498b9618f042a40f81aca3f5dd8ffb2e79242","13089764","1638316881","2021-12-01 00:01:21","0x67d123c3d67d7b574528c8f41b27b62c8318c745","0x10ed43c718714eb63d5aa57b78b54704e256024e","","1","0","524.13","0.000649795","0.34057705335","627.93","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x1d6a627142ebee349bc0ba01c47f83117453ea9bcd1c51f0146f8d3605b953d5","13089764","1638316881","2021-12-01 00:01:21","0xd5e6a73d073bd7775cba373f84cc3385bfdad4f1","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00070297","0.3684476661","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x348e0a9392a1be0ce3fd4d8c1a301777036963f755cba5af1a6e9506d7afa3a0","13089764","1638316881","2021-12-01 00:01:21","0x08499525eb6341a8f20b5ca5c82bebe3593a4a0e","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00103105","0.5404042365","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0xd8a378a9a026a949b4f954ff7c29c91d3701b89d25c410960586d4eaed741957","13089764","1638316881","2021-12-01 00:01:21","0x3255c675772fb03c161a523dda8da3a9cc49172e","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000608015","0.31867890195","627.93","","","Swap Exact Tokens For Tokens",""
"0xf7321852222203e285bd172be62fa259a81695378a5bbb812a9fc0a5c879aa49","13089764","1638316881","2021-12-01 00:01:21","0x4c443d8323b5c338aff0a835a3338f22bd9403c6","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000284105","0.14890795365","627.93","Error(0)","execution reverted","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x3f36ce17db9455d806f30695d1f9922e3070831297d4a5474c2754c4f68e0b65","13089764","1638316881","2021-12-01 00:01:21","0x6e5d13fdd541641e94a459b9b1323b5f6916f594","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.001","0","0.52413","0.00103993","0.5450585109","627.93","Error(0)","execution reverted","Swap Exact ETH For Tokens",""
"0x90b28c567c264e58f2b3db4f2976466f3e5dc9e93f1fcc90f0309b93b99d103b","13089764","1638316881","2021-12-01 00:01:21","0x2d2ac934c5f388cea0881782b0fcbad705ddc3ed","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.125279038208233758","0","65.6625022960816","0.001016885","0.53297993505","627.93","","","Swap ETH For Exact Tokens",""
"0x061d09306f5c6566e4a2389b7075164025a788fb96afe208ca482c7d7c3e141e","13089764","1638316881","2021-12-01 00:01:21","0x8df81b6ef5e17ed5ffd73e71e3459b545c29df15","0x10ed43c718714eb63d5aa57b78b54704e256024e","","2","0","1048.26","0.00061706","0.3234196578","627.93","","","Swap Exact ETH For Tokens",""
"0x677d90bb83d2bb01bf988324be0b33e80515f25499167804f3f6f2b721e4ecf6","13089764","1638316881","2021-12-01 00:01:21","0x9f6e291799daf85ca4973f47b7961408122f1be8","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.001073175","0.56248321275","627.93","Error(0)","execution reverted","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x530b002630c44aa1e1447c59f6f78646e21cacecc2ff5c710991fd0deb942014","13089764","1638316881","2021-12-01 00:01:21","0xbd962f15a32e12e29f796980e6e1d2c0615232dd","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00065001","0.3406897413","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x3724efff6282fec12daa199985b4e07533c51ec7049c08845dd94adc1b015ac4","13089764","1638316881","2021-12-01 00:01:21","0x17d3323b51ffd1a25dac55cf06d7830e8d4d4250","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.3","0","157.239","0.00097345","0.5102143485","627.93","","","Swap Exact ETH For Tokens",""
"0xb1416827e1a75ae00b6426ebd7b6bd086b969e3d3906b95167d5578c6b0ce6f5","13089764","1638316881","2021-12-01 00:01:21","0x7a72c91f32348fe1e1e972e881ef475b8819bda2","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00104994","0.5503050522","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0xae44577a6d4fcc87b86d01567091d10e7b5bf86555f3ca6fe810409e5b369afe","13089764","1638316881","2021-12-01 00:01:21","0xaa92f5d140043d64c22dbe8946316ebc7faffde6","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.5","0","262.065","0.001930835","1.01200854855","627.93","","","Swap Exact ETH For Tokens",""
"0xdd61eb7be4a947926be4adf1af5946d0ad72f64fc96b2b0d57cc2ce8c39df697","13089764","1638316881","2021-12-01 00:01:21","0xf2330afdf62781a040ca01e45b0fd97add88cc0e","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.035","0","18.34455","0.000890775","0.46688190075","627.93","","","Swap Exact ETH For Tokens",""
"0x1e0a26dd8df036234f76a43d0834f85388175e2c7be84d5782f4c2bf95b8b427","13089764","1638316881","2021-12-01 00:01:21","0x487d2fd43cdeafea4164ca5792897ea78f622398","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00065001","0.3406897413","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x43a33efecbad98e76fe0a5b82e3b5bc38535fd2e3ac0621b2b03a90c60b08fc8","13089764","1638316881","2021-12-01 00:01:21","0xae9683ba25212fb5b87faf915ed7bff06bd56512","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00099127","0.5195543451","627.93","","","Swap Exact Tokens For Tokens",""
"0x73b9335fe91b9881cffa7b86689a7e016d6bbe982e27bc7ec45b48fa56c4005a","13089764","1638316881","2021-12-01 00:01:21","0x466b395cd5ae3e45e68b55d0dd263e97efc44896","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000952825","0.49940416725","627.93","Error(0)","execution reverted","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens",""
"0x619ae2bdf7a73fc47c586a506ab84145c09717cc9ba0e57136bb5486cfc831bd","13089764","1638316881","2021-12-01 00:01:21","0x5421662caa05440c10f9e929f4ce68b874189e1d","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00072616","0.3806022408","627.93","Error(0)","execution reverted","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0xcf21523c2f197b95fa3ff574d8546adbd8ffc9d72add9b05fd47fabb62437d95","13089764","1638316881","2021-12-01 00:01:21","0x4f8a63657cd9e5e5d3ad4e7f4585cb1dfbc7eecf","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000463265","0.24281108445","627.93","","","Swap Exact Tokens For Tokens",""
"0x65107f55a6176449f3661b2f092e43496289a6dc64794322ba2e46446612b1d3","13089764","1638316881","2021-12-01 00:01:21","0xe491e282a886c542d592530aecb957eeb2f0c94b","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.14","0","73.3782","0.000719145","0.37692546885","627.93","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x2b9c9ee2c5d9e972e6ac52366d57a1498b5017fce966bc0e625b233648ba3331","13089764","1638316881","2021-12-01 00:01:21","0x03104df33d377bbe904baa17b321fae373206744","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00089623","0.4697410299","627.93","","","Swap Exact Tokens For Tokens",""
"0x1469b62c2bb1354eb2c483dd5a3d90761d328a174e4ff878f42345cd6417304f","13089765","1638316884","2021-12-01 00:01:24","0x1aa87a1554919f1537e48626eaa49cb3e967a737","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00598345","3.1361056485","627.93","","","Swap Exact Tokens For Tokens",""
"0x4d2aee3a48f337e5eb52120c818f12bf1ea981852278a1dc2bbba567271aaa59","13089765","1638316884","2021-12-01 00:01:24","0x90857fccd04fa53ba9bfc600937af3ad156da834","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.000294292138414072","0","0.154247338506968","0.005546225","2.90694290925","627.93","","","Swap Exact ETH For Tokens",""
"0xe0de647d8c6f553023fdd5c3f755c4f7ddf2f7ab121af7977a35f10a3cbb6ca6","13089765","1638316884","2021-12-01 00:01:24","0x1efb7427f84fa39e6bee93ebdfe578341000f16a","0x10ed43c718714eb63d5aa57b78b54704e256024e","","1","0","524.13","0.003476466","1.82212012458","627.93","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x7fc83f7437943f983322af481370c73621aa3cb69707fa3d030ed250b54a2171","13089765","1638316884","2021-12-01 00:01:24","0x573ae96bd1c2699cee9849d336577bc4450298aa","0x10ed43c718714eb63d5aa57b78b54704e256024e","","1","0","524.13","0.003342642","1.75197895146","627.93","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x9c647c6a2c01b819a971837a535bd7a48826c1d8acfa76f2a9153bcd78ffdfa0","13089765","1638316884","2021-12-01 00:01:24","0x635cd87e1e1298c0d7b6f5837cfcb3a7e7470e6e","0x10ed43c718714eb63d5aa57b78b54704e256024e","","1","0","524.13","0.003078816","1.61369983008","627.93","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x5a7a4612807aeb88e2975b3fb05b21f64f1edaa95b6ca539dc3364d80fcb81ca","13089765","1638316884","2021-12-01 00:01:24","0xdd23cc3aae17b2bff6362183140827ad18e94736","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00171919","0.9010790547","627.93","","","Swap Exact Tokens For Tokens",""
"0x6a9666689c75bc8d01ed54db261038ed80711ef6c39736a6aa889b8308bde8d9","13089765","1638316884","2021-12-01 00:01:24","0xf808141d4dbe6739d2d0a71d07150241bd6e2510","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00192103","1.0068694539","627.93","","","Swap Exact Tokens For Tokens",""
"0x499d138843c84f387bd9da755dc463858ef442ad9d5796710e53e4c600bc5f24","13089765","1638316884","2021-12-01 00:01:24","0xa4b1345a4640ab63f1c3b4c606d305f03328fa10","0x10ed43c718714eb63d5aa57b78b54704e256024e","","24.085571066759077888","0","12623.9703632204","0.00127205","0.6667195665","627.93","","","Swap ETH For Exact Tokens",""
"0x441aacb1f354d3bd8e1713ffcbbb3b2971ead7129d3a25c9259e5e983e962eb4","13089765","1638316884","2021-12-01 00:01:24","0x2a5eae056b2d46774cd9ddac90bb033e51040cde","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.001423282","0.74598479466","627.93","","","Swap Tokens For Exact ETH",""
"0x2453ec8e5ccfd3db7a1805c69d72267db528ec9e58d79d9d4b006d4bbbbea130","13089765","1638316884","2021-12-01 00:01:24","0xadf28d4cb149897a86a0e111a57672f3a21e0eff","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000837515","0.43896673695","627.93","","","Swap Exact Tokens For Tokens",""
"0x6828ff25c1b98abfcd31961ccfea2b791d543f9fcc04e9ba4c68dc24a38e06c4","13089765","1638316884","2021-12-01 00:01:24","0x957eb48e5ee47e7fb0229d43a2d369356823e6b1","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.001011598","0.53020885974","627.93","","","Swap Exact Tokens For ETH",""
"0x7049d8c40dba31b37731f173f0142938d6105266e4e3146e5a31cb8b0554e85f","13089765","1638316884","2021-12-01 00:01:24","0xf95e44e286f55101381b81530df031cb54c149df","0x10ed43c718714eb63d5aa57b78b54704e256024e","","4.544998900429747055","0","2382.17027368224","0.011881128","6.22725561864","627.93","Error(1)","execution reverted","Swap ETH For Exact Tokens",""
"0xabd4587a7304935da94592afe6e6477c3675900e85375eb1f056ed90f023b030","13089765","1638316884","2021-12-01 00:01:24","0xca35e300c3f8e7145d39f56df82e75cca98e4db0","0x10ed43c718714eb63d5aa57b78b54704e256024e","","1.58","0","828.1254","0.001201256","0.62961430728","627.93","","","Swap Exact ETH For Tokens",""
"0x9d679b9790994b51f28cd5b6a83604ac3dc4095c285d629976076e9189aa0775","13089765","1638316884","2021-12-01 00:01:24","0xfe2337e34f477dd592d94bba9f2a1a3f485d8cab","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000878437","0.46041518481","627.93","","","Swap Exact Tokens For ETH",""
"0x5fe0be03dd03090b5927028842e01d78ca90f7ccb2250f8134f61c720dfbd4d4","13089765","1638316884","2021-12-01 00:01:24","0xd1e5774dfb3a55b7ba8f0e53a681a1ae3e4fc49a","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.093594334551606439","0","49.0555985685335","0.0001881","0.098588853","627.93","Error(0)","execution reverted","Swap ETH For Exact Tokens",""
"0x8a3963bff847cfb09e1b8537a0b19cd471c2b86c8ea5b68c30a4b18344bcbf75","13089765","1638316884","2021-12-01 00:01:24","0x5edf9d3cb326cbab791fdbae59526ab73748287c","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.001175802","0.61627310226","627.93","","","Swap Exact Tokens For Tokens",""
"0x4165052a520e9d555f4e7785b2a9b780915252654fbd4c2cafd84dd02cb997a1","13089765","1638316884","2021-12-01 00:01:24","0x8574ce19326e4e8a4f7a3a1fb6a9c897b0663a8e","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.1","0","52.413","0.001036248","0.54312866424","627.93","","","Swap Exact ETH For Tokens",""
"0xddf535b5fd397e99862c1bcea1969b749fb6ab7938bec0acae12387390babf6c","13089765","1638316884","2021-12-01 00:01:24","0xf1da29af4c7dfb1bb4f03672d844981ac51f8705","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.4776","0","250.324488","0.00073299","0.3841820487","627.93","","","Swap Exact ETH For Tokens",""
"0xb8bf06fdc466e2d829e7f49fb01a97f37c86747e4041cd2800d83bfaefff139d","13089765","1638316884","2021-12-01 00:01:24","0x4416a13ecdcd8318f4ad78e463ed44b33b1a05d4","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.05619812955983413","0","29.4551256461959","0.00073971","0.3877042023","627.93","","","Swap Exact ETH For Tokens",""
"0xa879621778eb09488f8f222efaf832131d0e0deb63e0bdbf8b53095c2f2237a2","13089765","1638316884","2021-12-01 00:01:24","0x589e55bc6ece98cff6ae979631f7fbb3a115c392","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.27801663","0","145.7168562819","0.0007329575","0.384165014475","627.93","","","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0xa99d3ce37b00c3dc562bdcc736c373053068e2d2a60e66b0e241257b5203f408","13089765","1638316884","2021-12-01 00:01:24","0x7e02f76011133bfa5a447dbee1fd6eb45b108aeb","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00016917516","0.0886697766108","627.93","Error(0)","execution reverted","Swap Exact Tokens For ETH",""
"0xdd5a3e0e62349c5b4b550bbd3993df763d2a8350a7ef25a4bbfd180abc85df99","13089765","1638316884","2021-12-01 00:01:24","0x7f534eda558e5c7dc69ba7993792469d1a72ca0e","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.001065175","0.55829017275","627.93","","","Swap Tokens For Exact Tokens",""
"0x77eab27ec4d53f2d5b0f2af1124fb05283aef279a8142fe5d8623cddbfc7bfc2","13089765","1638316884","2021-12-01 00:01:24","0xf38ff5a9db4a6b456d92e42c4fc2ffa30cbc2e99","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000855255","0.44826480315","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0xb389dd89397e4946c1212b9ac585646086f85e6e80df66b4b4ccd002d07eedcc","13089765","1638316884","2021-12-01 00:01:24","0x0200ef2aee8441e921d30fd6424c168b50e2487e","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000921105","0.48277876365","627.93","","","Swap Exact Tokens For ETH",""
"0xebdab36cea6913dc5474aec06a136f135f948d96ce9ccb28fd89cdb6b00ea43f","13089765","1638316884","2021-12-01 00:01:24","0x4b449880755af026eec8b6848a854ed8ab4339e8","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.048607074604617303","0","25.4764260125181","0.00062402","0.3270676026","627.93","","","Swap Exact ETH For Tokens",""
"0x58fcafbbf71352be0d5bc6802457f2c3354abd9aa06784beb12ee21f8696dd19","13089765","1638316884","2021-12-01 00:01:24","0xdc397846d7b57f03a1ebccf5a941a8ba926ab40a","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00206045","1.0799436585","627.93","","","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens",""
"0x8f66975eb02a6d6157df7f1d31a0b90486f88aa5bba0f2f4cb684b70daa062d6","13089765","1638316884","2021-12-01 00:01:24","0xad4628fd505aa88ce390c5d8e19970fc42c34143","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.2","0","104.826","0.00102852","0.5390781876","627.93","","","Swap Exact ETH For Tokens",""
"0x13cc59cc4cda7a88a6f7ea3867798530976613a691ee23471a1be19c7ca1bce6","13089765","1638316884","2021-12-01 00:01:24","0x8161b9bc983de935ede8386d2b2b067f2f4fbe84","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.68633263","0","359.7275213619","0.002005835","1.05131829855","627.93","","","Swap Exact ETH For Tokens",""
"0x8e92e358b6f71d4bd326ba59bbc36b05eefafc1ade6358df7badba1fc362570f","13089765","1638316884","2021-12-01 00:01:24","0xbdefcab79129058a0d934927d870a48fc2908790","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.001159865","0.60792004245","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x9a658806e3493180892116db6930b5e104d118285adc9b36a5786adbb6046766","13089765","1638316884","2021-12-01 00:01:24","0x06620b06ee70878a6d9dff1649a051ebce3e8c46","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00241538","1.2659731194","627.93","","","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens",""
"0x62cb609e1e0271916076637882630d6dbc050d846fa54409c9f0e705f4b08d1b","13089765","1638316884","2021-12-01 00:01:24","0xeb449044b090367268253ba7fe8c308d4c7ce5e4","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00396081","2.0759793453","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x91ec512028216deab95bffe88f8794e696452a2c90e712bc11182893d6230b31","13089765","1638316884","2021-12-01 00:01:24","0x0de6298bc742163b33fef084e23bf68054a2e658","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00099516","0.5215932108","627.93","","","Add Liquidity",""
"0x445f7cb508574a9c3da38400660890d0904b520f6106f1c9503c635341c3a5d4","13089765","1638316884","2021-12-01 00:01:24","0x8723fe38cb9986ed8ffe3d263898dfea7aa261e1","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000820725","0.43016659425","627.93","","","Swap Exact Tokens For Tokens",""
"0xc08e5e225dd29c34ec524d97dfd3378ef1f2c7c9a95f0368f8497e243d982928","13089765","1638316884","2021-12-01 00:01:24","0x287cc0b49b43d4aeb2abaa6a2125853b5cacf442","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.06","0","31.4478","0.001870355","0.98030916615","627.93","","","Swap Exact ETH For Tokens",""
"0x9f0e52be1132962d72880a1c69ab12db25c8a8341a6db577c3430cd271e74971","13089765","1638316884","2021-12-01 00:01:24","0xbb96186494180bec5f0b180a8c39bc2ada6b6e2e","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.409190985575198","0","214.469271269529","0.000117125","0.06138872625","627.93","Error(0)","execution reverted","Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens",""
"0x92f6532cd64edcd24806a529e1533592a65c43b622c444f210954316b7215430","13089765","1638316884","2021-12-01 00:01:24","0xb5d747c66cd5e57586e2dbb4522c4a73e2be99aa","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000797765","0.41813256945","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0xaad99464f9db89d712f2c8d1cb5381a8a4e41ea8eeec6b9971e82fbaa799d878","13089765","1638316884","2021-12-01 00:01:24","0x507e0a04cfc5a4ac6ab61a00a8b77d3f8f3a4aaa","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.093275490939935202","0","48.8884830663482","0.000765885","0.40142330505","627.93","","","Swap ETH For Exact Tokens",""
"0x1d30b15cef88be1ac35eac69770e04fe22226b6fa866108d7374cf4dc0de73c7","13089765","1638316884","2021-12-01 00:01:24","0x924eea89378032b283f77069719143f5b64458f7","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.0006422","0.336596286","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0xc5470488e857308135a270339bf9dea5a9a0dac8800f17be77dbd568e08fd111","13089766","1638316887","2021-12-01 00:01:27","0xe3f308b4da7d7e67d1b785beecd2afefb94ca2d7","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.004377855","2.29456514115","627.93","","","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens",""
"0xfefe314aaea08c9b66a80d96d1da726253cfd0fea0e0ce950e45a9fb90fba52c","13089766","1638316887","2021-12-01 00:01:27","0x16ae05c8631e049e4e411cf26e43b833c3e73c73","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00125376","0.6571332288","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x12cd4ff5f298ac9bbdb71b695c67536253d1df1da66bec64936ed11a901f2862","13089766","1638316887","2021-12-01 00:01:27","0x29f9bd8836e0f1078b81469477da9df02a73607b","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.320409488605","0","167.936225262539","0.000836871","0.43862919723","627.93","","","Swap Exact ETH For Tokens",""
"0x10a3de339ec237fe4f882e4fb9a1e450629a2e816331e5afcd0e93f5d4cbbc89","13089766","1638316887","2021-12-01 00:01:27","0xdb26dcf80b7877bce550be3c37276b199f1d8612","0x10ed43c718714eb63d5aa57b78b54704e256024e","","5","0","2620.65","0.000940464","0.49292539632","627.93","","","Swap Exact ETH For Tokens",""
"0x430325924827988407f3c733e6842718ec0a7f335d1e7529d873d64a8a1e4e6f","13089766","1638316887","2021-12-01 00:01:27","0x49c3ac969dee0689332c67cbaa9f6a7aa2abfef5","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.005611813437460392","0","2.94131977697612","0.000219618","0.11510838234","627.93","Error(0)","execution reverted","Swap ETH For Exact Tokens",""
"0x74efef1f684455c977ee9a3e4771a11dc9f9fbe7c939a8c354acda831ed6f03a","13089766","1638316887","2021-12-01 00:01:27","0xfc2ecfb784194690c9eac6099cf1f7b41fb384bb","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000234348","0.12282881724","627.93","Error(0)","execution reverted","Swap Exact Tokens For Tokens",""
"0x2ff368c850f0ac00d585bc3938e1b79aecca0f44e578c0c26ddcd3a3f5c6d934","13089766","1638316887","2021-12-01 00:01:27","0xc64c9431887c81a15eb74a333913d396f192bd0a","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.180988959232705561","0","94.861743202638","0.001324074","0.69398690562","627.93","","","Swap ETH For Exact Tokens",""
"0x4e527dd179dffa4c2cd32fb0ad7d4e34b583171ed36f0a139ed4100706b3d37a","13089766","1638316887","2021-12-01 00:01:27","0x35acfb4feb61241e5a661d3ad8d423566e848b34","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.01","0","5.2413","0.000962412","0.50442900156","627.93","","","Swap Exact ETH For Tokens",""
"0x5d209bf59ef925be08ea2da340268371a72a6df92c59c4f821fc47e2df2464c5","13089766","1638316887","2021-12-01 00:01:27","0x764c4b3cbe0f2f76d96a593f6efb1955220eb8bc","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000728448","0.38180145024","627.93","","","Swap Tokens For Exact Tokens",""
"0xad6128cbe3c933ea049b598270d4b91dca7a7612aaf2b37bd1e8162bc1983786","13089766","1638316887","2021-12-01 00:01:27","0x95620c7b65b568bdd6c77c7dcd7abc7b34914ac2","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000931176","0.48805727688","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
"0x60f19a038e953d5b4bd393ed37db8c83916d8f4091e16fc207dbef261da49eb3","13089766","1638316887","2021-12-01 00:01:27","0x706579b96e113689147ea61d6fde0758334a02dc","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.000690547","0.36193639911","627.93","","","Swap Exact Tokens For ETH",""
"0x503851f59d1a5e3e1772233077ca439bcc26735531031af40fa197ed2c2c6a7a","13089766","1638316887","2021-12-01 00:01:27","0xdcf41aee76a80f1ade267852f77d0d60bb0240c2","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.1","0","52.413","0.0006400296","0.335458714248","627.93","","","Swap Exact ETH For Tokens",""
"0xaaec73068de958657d7b3a7a65563c8f845fc7f4b7ee0d236d71c48fe14c6b7f","13089766","1638316887","2021-12-01 00:01:27","0xb22b49d21e2b327caa612c569a0c2ba2d48c1420","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0.00524","0","2.7464412","0.00352803","1.8491463639","627.93","","","Swap Exact ETH For Tokens",""
"0xd67229e5d6259ad36430c6e31384f03fb7126f8531379386c0691e19f4e3fdbd","13089766","1638316887","2021-12-01 00:01:27","0x2d141b9bc48757b209cbc0c31d521736ab9fde4b","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00060608","0.3176647104","627.93","","","Swap Exact Tokens For Tokens",""
"0xd4715b80b5c7b3b2847aef57ef232c8c928341a8e7a02159a3472eee242b6fdd","13089766","1638316887","2021-12-01 00:01:27","0xe833aa9d984821819c58ad02642e22a8283ed775","0x10ed43c718714eb63d5aa57b78b54704e256024e","","0","0","0","0.00066829","0.3502708377","627.93","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens",""
